date,actual,svr,mlp,lr
2016-11-28,4.23,4.08466805166,4.10951883232,4.52566892788
2016-11-29,4.51,4.13033726111,4.14890338986,4.53974899501
2016-11-30,4.57,4.20054338052,4.22648356708,4.55628222465
2016-12-01,4.7,4.21213681126,4.23101537117,4.56149676772
2016-12-02,4.58,4.18931469077,4.16935958483,4.56705560727
2016-12-05,4.62,4.35677910454,4.32206484681,4.61619944986
2016-12-06,4.63,4.42862904265,4.56660346872,4.58356641295
2016-12-07,4.74,4.57844422235,4.6667803208,4.63846371635
2016-12-08,4.7,4.5493064169,4.51352819824,4.66792595392
2016-12-09,4.72,4.58985145125,4.52340743753,4.68795373664
2016-12-12,4.88,4.61027429613,4.4656221477,4.71687444594
2016-12-13,4.89,4.56491917107,4.37323134659,4.71887782493
2016-12-14,4.9,4.49084198336,4.16021756394,4.74078832628
2016-12-15,4.76,4.6248114601,4.23550125026,4.79416945491
2016-12-16,4.72,4.73050514589,4.31446796198,4.83041085431
2016-12-19,4.88,4.5227705042,4.13439973074,4.76664132682
2016-12-20,4.91,4.61727473193,4.13734649093,4.81934838146
2016-12-21,4.8,4.47969010915,4.11733049722,4.74733326461
2016-12-22,4.83,4.61792454775,4.10779648348,4.82858381037
2016-12-23,4.81,4.68913899245,4.25077773984,4.82606424306
2016-12-27,4.77,4.66107285992,4.24200964325,4.81277955652
2016-12-28,4.84,4.5873583678,4.20938334183,4.78076770626
2016-12-29,4.9,4.6499516387,4.23438647945,4.80876040296
2016-12-30,4.92,4.63321853303,4.22947853354,4.80074413006
2017-01-03,4.83,4.57060541152,4.177299746,4.78089464675
2017-01-04,4.84,4.65924304199,4.29335359487,4.79633536732
2017-01-05,4.78,4.67155664385,4.35940177978,4.78349937079
2017-01-06,4.7,4.78311495499,4.48098354631,4.81027917034
2017-01-09,4.75,4.6959155846,4.37845310221,4.79159615066
2017-01-10,4.74,4.65519468051,4.3295720511,4.78317172743
2017-01-11,4.69,4.62583597717,4.3577920931,4.75805519447
2017-01-12,4.74,4.6326128178,4.33711748059,4.76810192652
2017-01-13,4.76,4.59251222575,4.2777897001,4.7631639699
2017-01-17,4.68,4.60756273108,4.3413589853,4.75262384317
2017-01-18,4.67,4.62966785116,4.36461743818,4.75818011679
2017-01-19,4.62,4.61103786407,4.33243528116,4.75727220907
2017-01-20,4.72,4.6213918485,4.35993312823,4.75489257615
2017-01-23,4.64,4.5395143175,4.29169137268,4.7289386084
2017-01-24,4.54,4.544905728,4.23926086444,4.7477285366
2017-01-25,4.52,4.51591543914,4.25464281534,4.7266731894
2017-01-26,4.57,4.61799858305,4.34733059948,4.75674991162
2017-01-27,4.82,4.5374811196,4.27190070634,4.7337241192
2017-01-30,4.83,4.44043299194,4.18543039563,4.70463699609
2017-01-31,4.75,4.46592729042,4.17366189254,4.72262557341
2017-02-01,4.86,4.51278328481,4.18980939363,4.74435127517
2017-02-02,4.88,4.59630452452,4.2850034444,4.76314990484
2017-02-03,4.89,4.62617343747,4.37774683085,4.75225883593
2017-02-06,4.88,4.68763618517,4.40793986167,4.77805313072
2017-02-07,4.96,4.75365172743,4.4695545522,4.79700066492
2017-02-08,4.97,4.80352090745,4.50028707205,4.81605861976
2017-02-09,5.0,4.72299477364,4.38832313081,4.80399051161
