date,actual,svr,mlp,lr
2016-11-28,4.25,4.12716883495,4.18529925835,4.44404636075
2016-11-29,4.23,4.12154987717,4.25698369762,4.4724806525
2016-11-30,4.51,4.17927146036,4.33269267996,4.51482999392
2016-12-01,4.57,4.15699503333,4.30627855597,4.49964099132
2016-12-02,4.7,4.14820221267,4.29352054443,4.49268530087
2016-12-05,4.58,4.20620205321,4.60919920508,4.63391475791
2016-12-06,4.62,4.245520964,4.77645144937,4.71040291517
2016-12-07,4.63,4.26958743345,4.91866674116,4.77362850597
2016-12-08,4.74,4.37914244939,4.63897514409,4.67964466593
2016-12-09,4.7,4.402517667,4.66922616954,4.69662644995
2016-12-12,4.72,4.48069613363,4.71960694768,4.7325037298
2016-12-13,4.88,4.41192812446,4.81596948414,4.75888058393
2016-12-14,4.89,4.3595912055,4.70866018907,4.70455938186
2016-12-15,4.9,4.43713645211,4.84517099322,4.7757848901
2016-12-16,4.76,4.54270564609,4.95921183291,4.84317981474
2016-12-19,4.72,4.38957970083,4.85754923588,4.77167944027
2016-12-20,4.88,4.50551843844,4.82912785389,4.78241112132
2016-12-21,4.91,4.52681494732,4.65757766478,4.71588321489
2016-12-22,4.8,4.58659923574,4.62099315807,4.71238611073
2016-12-23,4.83,4.69370736517,4.78044694028,4.79878117725
2016-12-27,4.81,4.62672390977,4.83173992929,4.80694246922
2016-12-28,4.77,4.59488443573,4.75249763421,4.76814670288
2016-12-29,4.84,4.64539324561,4.7787424256,4.78872948606
2016-12-30,4.9,4.68947121764,4.76308438961,4.79081101308
2017-01-03,4.92,4.6181069879,4.6626227887,4.7356277286
2017-01-04,4.83,4.70539503738,4.71267776282,4.77313371506
2017-01-05,4.84,4.70690515282,4.78119421282,4.80164295432
2017-01-06,4.78,4.75351287899,4.8898814536,4.85542292272
2017-01-09,4.7,4.72554662774,4.80586495138,4.81541054764
2017-01-10,4.75,4.70914137132,4.7606909167,4.7936318718
2017-01-11,4.74,4.6747015541,4.74049345717,4.77864921344
2017-01-12,4.69,4.66805506112,4.65609542545,4.74260550265
2017-01-13,4.74,4.66911392291,4.63815631928,4.73542258424
2017-01-17,4.76,4.64046362356,4.71186983282,4.76023549227
2017-01-18,4.68,4.6479134211,4.70160846669,4.75745125396
2017-01-19,4.67,4.66578015583,4.67527919483,4.75006568028
2017-01-20,4.62,4.67594567375,4.70542647975,4.7644484066
2017-01-23,4.72,4.60036387272,4.63665718809,4.72150072476
2017-01-24,4.64,4.60917061997,4.5836144707,4.70136051816
2017-01-25,4.54,4.58425679149,4.53222166812,4.67537420409
2017-01-26,4.52,4.64243403459,4.69827829811,4.7550194287
2017-01-27,4.57,4.56833043168,4.6133381717,4.70569820214
2017-01-30,4.82,4.47897589733,4.50804151124,4.64504222937
2017-01-31,4.83,4.49987764813,4.48382408319,4.63911370719
2017-02-01,4.75,4.54912684885,4.54676051487,4.67456338158
2017-02-02,4.86,4.63900646402,4.74335763545,4.77292106683
2017-02-03,4.88,4.60802532404,4.77880231505,4.78152272887
2017-02-06,4.89,4.63985574865,4.74370244831,4.7732274236
2017-02-07,4.88,4.74021595669,4.82052879054,4.82428833046
2017-02-08,4.96,4.76707546682,4.86672925357,4.8485128203
2017-02-09,4.97,4.70806521049,4.82660349937,4.82056827033
