date,actual,svr,mlp,lr
2016-11-28,111.57,111.576106405,111.575875903,111.588128373
2016-11-29,111.459999,111.427371502,111.450967805,111.439336925
2016-11-30,110.519997,110.479685759,110.498569751,110.497646055
2016-12-01,109.489998,109.437810031,109.584182759,109.456974554
2016-12-02,109.900002,109.869471897,109.975609004,109.887626553
2016-12-05,109.110001,109.072747235,109.311088508,109.090413384
2016-12-06,109.949997,109.94488359,109.876697852,109.969654065
2016-12-07,111.029999,111.039449459,110.958920044,111.058018064
2016-12-08,112.120003,112.137781686,112.245611028,112.141976693
2016-12-09,113.949997,113.966618334,113.829348104,113.969564913
2016-12-12,113.300003,113.300102879,113.38792307,113.297992311
2016-12-13,115.190002,115.185432481,115.142920218,115.177067901
2016-12-14,115.190002,115.196176111,115.096973418,115.19004741
2016-12-15,115.82,115.831471129,115.736347935,115.821286302
2016-12-16,115.970001,115.984043717,115.4661579,115.990089015
2016-12-19,116.639999,116.670836612,116.747930123,116.648519458
2016-12-20,116.949997,116.967297955,116.719982358,116.956336539
2016-12-21,117.059998,117.075843487,117.059774661,117.054828562
2016-12-22,116.290001,116.28714542,116.363076938,116.267225137
2016-12-23,116.519997,116.504794962,116.65251915,116.480626977
2016-12-27,117.260002,117.270716643,117.348946474,117.244679737
2016-12-28,116.760002,116.757501201,116.775326799,116.73705964
2016-12-29,116.730003,116.746986913,116.796244288,116.725333588
2016-12-30,115.82,115.82461951,116.045269507,115.801656024
2017-01-03,116.150002,116.159540362,116.41130148,116.133262714
2017-01-04,116.019997,116.031971256,116.149557814,116.011922414
2017-01-05,116.610001,116.641527206,116.753985584,116.617953701
2017-01-06,117.910004,117.964893726,117.777919338,117.945373219
2017-01-09,118.989998,119.053695171,118.987652836,119.022597004
2017-01-10,119.110001,119.153323411,118.95613976,119.126939561
2017-01-11,119.75,119.795801493,119.611736064,119.76495055
2017-01-12,119.25,119.278896365,119.090300431,119.251394848
2017-01-13,119.040001,119.077420471,118.878929975,119.051554503
2017-01-17,120.0,120.057451064,119.7759397,120.028954175
2017-01-18,119.989998,120.052071474,119.85243206,120.020283469
2017-01-19,119.779999,119.829937613,119.67540336,119.797678636
2017-01-20,120.0,120.054265517,119.903833435,120.020466223
2017-01-23,120.080002,120.108834894,120.202408318,120.064794623
2017-01-24,119.970001,119.982553759,120.036062604,119.940913474
2017-01-25,121.879997,121.926012781,121.699006646,121.883860022
2017-01-26,121.940002,121.979093925,121.82636555,121.93360037
2017-01-27,121.949997,122.010340578,121.847077583,121.965083385
2017-01-30,121.629997,121.68937158,121.572016291,121.644216089
2017-01-31,121.349998,121.39397114,121.399903824,121.345619077
2017-02-01,128.75,128.722722347,127.324759875,128.686488764
2017-02-02,128.529999,128.502496256,127.717152422,128.442738562
2017-02-03,129.080002,129.020680698,128.31836393,128.954378726
2017-02-06,130.289993,130.236592703,129.230154514,130.175192134
2017-02-07,131.529999,131.531235261,131.195114971,131.434691017
2017-02-08,132.039993,131.888418563,130.641814661,131.826653249
2017-02-09,132.419998,132.340834525,131.336832458,132.266448843
