date,actual,svr,mlp,lr
2016-11-28,750.5,764.083470784,761.512635411,781.831097414
2016-11-29,762.52002,769.74721509,758.981658907,784.698093029
2016-11-30,759.109985,760.64955481,761.834311826,779.980606042
2016-12-01,771.190002,756.834613268,756.525515731,777.400433256
2016-12-02,776.419983,759.393973964,756.536491344,778.80284098
2016-12-05,789.289978,763.886874255,762.76624007,781.839459556
2016-12-06,789.27002,752.462419447,755.800590653,774.939329284
2016-12-07,796.099976,763.73456992,761.919937072,781.677746873
2016-12-08,797.070007,770.073650217,768.198845284,785.72980073
2016-12-09,797.849976,785.125855375,780.537485829,795.113546884
2016-12-12,790.799988,786.707792973,791.795072443,797.021532263
2016-12-13,794.200012,799.908703878,795.8258519,804.622775456
2016-12-14,796.419983,792.3186553,795.217918958,800.41054396
2016-12-15,794.559998,787.910474924,790.61306891,797.570683759
2016-12-16,791.26001,779.241385345,788.551691692,792.633114444
2016-12-19,789.909973,787.722303215,790.546643672,797.461502256
2016-12-20,791.549988,784.860927724,788.102648107,795.668570912
2016-12-21,785.049988,780.55634838,786.838694853,793.194607488
2016-12-22,782.789978,779.17922167,788.575525757,792.601282006
2016-12-23,771.820007,779.80371783,785.98241762,792.703259858
2016-12-27,786.140015,780.742069849,785.298466962,793.153766287
2016-12-28,786.900024,773.71220893,780.502472824,788.860701842
2016-12-29,794.02002,779.904895558,785.04213841,792.671646034
2016-12-30,806.150024,776.75933636,780.963292882,790.571817916
2017-01-03,806.650024,789.393227637,788.677120633,798.203418847
2017-01-04,804.789978,785.0688627,788.041164194,795.776737078
2017-01-05,807.909973,792.016325473,783.196944077,799.13257025
2017-01-06,806.359985,801.856600134,781.211908873,804.336969917
2017-01-09,807.880005,801.854478907,782.3786399,804.443778719
2017-01-10,804.609985,795.110730424,786.491533926,801.131812883
2017-01-11,806.070007,798.060950771,784.572470923,802.569630526
2017-01-12,802.174988,794.629757079,785.373387422,800.764979043
2017-01-13,805.02002,795.345305474,791.127900493,801.68930909
2017-01-17,819.309998,791.688186858,793.136932487,799.872751218
2017-01-18,823.869995,796.101299663,797.930334402,802.73276095
2017-01-19,835.669983,792.191218438,793.681756003,800.198607364
2017-01-20,832.150024,791.23642704,793.860408804,799.692338765
2017-01-23,823.309998,801.705726984,807.258488683,806.664731381
2017-01-24,802.320007,803.948326248,808.559126534,808.013041092
2017-01-25,796.789978,816.823700031,812.608265364,815.437733634
2017-01-26,795.695007,814.835402622,817.406444263,814.793058049
2017-01-27,798.530029,815.103195974,814.709612866,814.690122676
2017-01-30,801.48999,804.869057263,807.770394638,808.444202497
2017-01-31,801.340027,803.642792875,804.201546724,807.44249043
2017-02-01,806.969971,796.007334642,797.161097704,802.61012406
2017-02-02,808.380005,799.550732931,796.008523635,804.443671094
2017-02-03,809.559998,801.039771119,798.630503422,805.50164241
2017-02-06,813.669983,801.058019718,795.412738035,805.213859755
2017-02-07,819.23999,803.943851805,799.063495911,807.131857265
2017-02-08,820.450012,803.895441356,802.76649485,807.448028562
2017-02-09,818.97998,801.945407943,802.447823213,806.350786891
